id,proportion,fatals
48111,1.42571998859,1
48113,1.03822812286,258
48115,2.95377344558,4
48117,1.03923096908,2
48119,3.82921692514,2
48121,0.505567390084,37
48123,1.4605647517,3
48125,4.3840420868,1
48127,7.4892342258,8
48131,5.18268981601,6
48133,4.36490615452,8
48135,3.61066349285,54
48137,15.7397691501,3
48139,1.59176864598,25
48141,0.709906809691,59
48143,4.49561677365,18
48145,2.29753015508,4
48147,2.37051084509,8
48149,6.43889090104,16
48151,5.18403317781,2
48157,0.592407162962,39
48159,3.77394093782,4
48161,5.61625650975,11
48163,4.95376486129,9
48165,5.28652992176,10
48167,1.42781579878,44
48171,1.96865894952,5
48173,50.8474576271,6
48175,5.39811066127,4
48177,7.43604997026,15
48179,2.61062524475,6
48181,2.03616224141,25
48183,2.11076653298,26
48185,5.93449797856,16
48187,1.32441098564,19
48189,1.12663361875,4
48191,6.24414611302,2
48193,8.46842487297,7
48195,5.39665407447,3
48197,2.50501002004,1
48199,1.62528216704,9
48201,0.817195632503,356
48203,3.91466040321,26
48205,13.0697598432,8
48207,6.83410216983,4
48209,0.957412058886,17
48211,2.43013365735,1
48213,2.15146299484,17
48215,0.805647343744,66
48217,4.58150788878,16
48219,2.14389846497,5
48221,0.564217336518,3
48223,2.52489830271,9
48225,3.48599067497,8
48227,3.32363938513,12
48229,21.021021021,7
48231,2.49852359969,22
48233,2.74499039253,6
48235,18.2481751825,3
48237,6.70690811536,6
48239,6.90321689907,10
48241,3.35495414896,12
48245,1.06773387326,27
48247,1.90876121397,1
48249,3.61785774583,15
48251,1.41524605983,22
48253,4.00440484533,8
48255,6.04879360172,9
48257,1.6470093056,18
48259,2.40892909719,9
48261,35.3982300885,2
48265,1.59524616642,8
48267,20.0624164066,9
48269,37.4531835206,1
48271,5.59127760693,2
48273,0.936651159886,3
48275,2.63435194942,1
48277,1.61400960336,8
48279,2.91078445641,4
48281,2.96750581137,6
48283,5.56250869142,4
48285,3.5807458182,7
48287,9.00144023044,15
48289,4.75652535823,8
48291,2.32300028392,18
48293,2.13183252324,5
48295,2.87108814241,1
48297,6.73797692243,8
48299,1.0350359675,2
48301,170.94017094,2
48303,1.37560096567,40
48305,10.4094378904,6
48307,4.83500543938,4
48309,1.2422103062,30
48311,51.4138817481,4
48313,4.33588668883,6
48315,5.85480093677,6
48317,20.9444021325,11
48321,3.5521066725,13
48323,1.41472731131,8
48325,1.89905469278,9
48327,4.58295142071,1
48329,2.18124132461,33
48331,1.23233651002,3
48333,2.05128205128,1
48335,5.45315737812,5
48337,2.05359893213,4
48339,1.21372262658,61
48341,1.79525155962,4
48343,1.57480314961,2
48347,2.44159252873,16
48349,2.28604680161,11
48351,2.81076523083,4
48353,1.32793307217,2
48355,0.823723228995,29
48357,1.8793459876,2
48359,38.6286817962,8
48361,2.28318732951,19
48363,3.58153361269,10
48365,4.18410041841,10
48367,1.48248200432,18
48369,2.99880047981,3
48371,7.59157335358,12
48373,3.25287879774,15
48375,1.55289656074,19
48377,1.3691128149,1
48379,0.90604330887,1
48381,1.1042577022,14
48383,16.6759310728,6
48385,14.8986889154,5
48387,3.18293944458,4
48389,14.8106354468,21
48391,4.12257798543,3
48395,2.41954996371,4
48397,0.467639356528,4
48399,1.9147917664,2
48401,2.80599360233,15
48403,1.91570881226,2
48405,4.60034502588,4
48407,2.22033082929,6
48409,1.05948236719,7
48415,2.32045480914,4
48417,2.98329355609,1
48419,3.10981535471,8
48421,3.26157860404,1
48423,2.80392733691,61
48425,2.32342007435,2
48427,0.319244030137,2
48429,2.11595429539,2
48431,22.2882615156,3
48435,10.0857286939,4
48437,1.29651238169,1
48439,0.814823094594,156
48441,2.08279093986,28
48445,2.3646252069,3
48449,3.37910484441,11
48451,1.47754137116,17
48453,1.29274413919,145
48455,2.77681360639,4
48457,5.12533780636,11
48459,2.24461292897,9
48461,8.81057268722,3
48463,1.11308993767,3
48465,1.63331972234,8
48467,2.27548543689,12
48469,1.77582437097,16
48471,1.29813933362,9
48473,1.52681745807,7
48475,8.90868596882,10
48477,3.21299217198,11
48479,0.607784965679,16
48481,3.39278790229,14
48483,3.55998576006,2
48485,0.530475836826,7
48487,4.55996352029,6
48489,0.909008271975,2
48491,0.9290697478,44
48493,0.878947021468,4
48495,10.5596620908,8
48497,3.26567934295,20
48499,2.80951489043,12
48501,1.21758188238,1
48503,1.09116700311,2
48505,2.79563880347,4
48507,4.97512437811,6
49001,7.73874013311,5
49003,3.1378086329,16
49005,0.340573355244,4
49007,3.8228126344,8
49009,12.8865979381,1
49011,0.340163402129,11
49013,1.00923449564,2
49015,5.59284116331,6
49019,6.3911376225,6
49021,0.424277137826,2
49025,6.94251596779,5
49027,7.1530758226,9
49029,1.94628260023,2
49035,0.695115101793,75
49037,3.29989440338,5
49039,1.41537808287,4
49041,1.43740117867,3
49043,1.8171906233,7
49045,2.29911484079,14
49047,1.39973684947,5
49049,0.688459427093,38
49051,3.75079704437,10
49053,1.14675804754,17
49055,3.67376928729,1
49057,0.837934993003,20
50001,0.812061824974,3
50003,0.819918554757,3
50005,1.28982329421,4
50007,0.563517854124,9
50009,3.22216851941,2
50011,2.065347598,10
50015,0.799136932113,2
50017,0.691347782502,2
50019,0.736756796581,2
50021,1.65207335206,10
50023,0.338226341067,2
50025,0.684025719367,3
50027,0.890471950134,5
51001,1.81186773366,6
51003,1.45478527369,15
51005,1.86729739823,3
51007,2.34796900681,3
51009,1.86636804778,6
51011,0.657548658601,1
51013,0.223269106254,5
51015,1.21534576587,9
51019,0.78469325033,6
51021,1.50105073551,1
51023,2.41290906349,8
51025,3.54400472534,6
51027,2.55471344631,6
51029,1.17178345442,2
51031,1.27244964735,7
51033,3.40727111656,10
51035,2.34458735263,7
51036,4.2146670413,3
51037,5.68504832291,7
51041,0.853200721564,28
51043,4.89544723407,7
51045,3.83729854183,2
51047,1.23905501404,6
51049,1.01430165331,1
51051,1.9401151135,3
51053,3.55745286375,10
51057,2.69034167339,3
51059,0.265787324071,30
51061,2.81635859656,19
51063,1.93261611802,3
51065,2.69085876836,7
51067,1.24300807955,7
51069,1.59822965331,13
51071,2.36588395339,4
51073,1.35131482933,5
51075,4.14345564201,9
51077,1.92641109613,3
51079,0.52803886366,1
51081,1.70068027211,2
51083,2.5347828536,9
51085,1.48016577857,15
51087,0.564503989162,18
51089,3.04298212248,16
51093,0.839395635143,3
51095,1.1319740212,8
51097,4.22178440754,3
51099,2.0053744034,5
51101,0.621233770268,1
51103,1.79710665828,2
51105,2.77711655955,7
51107,0.313275178068,11
51109,1.76543282528,6
51111,0.796305144131,1
51113,2.28188940443,3
51115,1.12612612613,1
51117,1.90144192679,6
51119,1.86619389755,2
51121,0.621974353924,6
51125,4.71126665769,7
51127,4.0899795501,8
51131,2.46224556796,3
51133,0.812743823147,1
51135,3.18248361021,5
51137,1.73430454388,6
51139,1.25823092732,3
51141,2.19010074463,4
51143,3.02576679301,19
51145,1.41808770872,4
51147,3.04056988967,7
51149,3.47779561263,13
51153,0.251560245248,11
51155,0.579240037071,2
51159,1.11247079764,1
51161,1.06799953008,10
51163,3.11887364106,7
51165,1.28559490904,10
51167,3.18640467339,9
51169,1.32919805051,3
51171,1.6384233686,7
51173,1.26047772106,4
51175,2.71591526344,5
51177,0.861454605258,11
51179,1.09373291042,15
51181,2.93126190825,2
51183,2.52865812542,3
51185,1.13973102348,5
51187,1.03947402614,4
51191,1.6435654413,9
51193,2.84786694766,5
51195,0.986923266716,4
51197,4.79616306954,14
51199,0.752207729687,5
51510,0.267890031142,4
51550,0.780569034826,18
51570,0.570939194976,1
51590,0.706713780919,3
51630,0.730060229969,2
51640,1.45433391507,1
51650,0.583596559698,8
51660,0.194597960613,1
51670,0.448853180125,1
51680,0.255891911257,2
51700,0.772102822036,14
51710,0.611117448625,15
51735,1.65604040739,2
51740,0.52010193998,5
51750,0.586269566747,1
51760,0.608229817297,13
51770,0.405120725976,4
51775,0.397377309756,1
51790,0.413342702435,1
51800,1.74046226678,15
51810,0.356911820473,16
51820,0.472813238771,1
51840,0.368080094229,1
53001,5.76489701798,11
53003,0.453720508167,1
53005,0.594819661494,11
53007,0.807895835297,6
53009,0.966890893269,7
53011,0.562422104539,25
53013,2.50689395839,1
53015,0.684007895405,7
53017,0.75759488876,3
53019,2.61369576581,2
53021,0.578415834712,5
53025,1.84642120126,17
53027,0.700093812571,5
53029,1.13451575086,9
53031,2.32689558887,7
53033,0.542586701444,111
53035,0.743811682541,19
53037,2.13249928917,9
53039,0.480307396734,1
53041,1.98636032576,15
53043,5.78982920004,6
53045,1.31598427399,8
53047,1.45165973096,6
53049,0.968757568419,2
53051,2.31338679827,3
53053,0.851631238807,70
53055,0.626723489596,1
53057,1.25688142581,15
53059,7.11553855732,8
53061,0.723227523361,54
53063,0.769499534141,37
53065,2.0666850372,9
53067,0.570943541296,15
53069,2.47831474597,1
53071,1.17201888625,7
53073,0.627716079189,13
53075,1.28377944669,6
53077,1.41466727026,35
54001,1.19538581077,2
54003,0.919760126559,10
54005,0.416666666667,1
54007,4.83893266971,7
54011,1.54920267702,15
54015,1.09397221311,1
54019,2.19616111038,10
54023,2.53914515446,3
54025,1.96265350754,7
54027,3.39818197264,8
54029,0.331114863746,1
54031,3.58783008037,5
54033,0.869590422911,6
54035,2.05086136177,6
54037,1.99224834281,11
54039,1.20557078535,23
54041,2.43397833759,4
54043,1.39146567718,3
54045,0.838926174497,3
54047,1.92289202961,4
54049,1.05652403592,6
54051,1.84729064039,6
54053,1.83979099974,5
54055,1.13102066536,7
54057,1.08088632679,3
54059,3.08511048552,8
54061,1.27867175512,13
54063,0.739371534196,1
54067,0.385653682993,1
54069,1.60414327291,7
54071,1.35098621994,1
54073,3.92875851231,3
54075,1.14982177762,1
54077,1.77467538229,6
54079,0.706763728885,4
54081,2.16579822405,17
54083,1.70270730461,5
54085,1.97238658777,2
54087,2.04974036622,3
54089,2.95333727112,4
54093,1.43430866322,1
54097,2.85016286645,7
54099,2.16872695728,9
54101,3.3605914641,3
54103,1.85678034289,3
54105,1.71203561034,1
54107,0.924225095022,8
54109,1.31199160325,3
55001,2.4448682216,5
55003,0.625273557181,1
55005,1.75108348291,8
55007,6.64451827243,10
55009,0.588888845267,15
55011,1.5016142353,2
55013,0.652145558889,1
55015,0.805185393937,4
55017,1.42384786977,9
55019,0.869111767773,3
55021,1.76656597241,10
55023,3.03342838076,5
55025,0.588007009044,30
55027,1.24227811219,11
55029,1.44242905052,4
55031,0.913262859883,4
55033,1.35872642044,6
55035,0.59241121237,6
55037,2.23413762288,1
55039,1.17739403454,12
55041,3.27868852459,3
55043,1.35951368253,7
55045,1.61969549725,6
55047,1.58177791838,3
55049,1.2621481762,3
55051,1.69290672084,1
55053,1.94713527722,4
55055,0.829924713972,7
55057,2.64210764701,7
55059,0.357700699901,6
55063,0.341740140797,4
55065,0.594000594001,1
55067,1.53444836581,3
55069,2.47472247755,7
55071,0.620956023894,5
55073,1.1096562285,15
55075,1.21103495047,5
55077,3.30250990753,5
55078,11.2334306897,5
55079,0.847334401044,81
55081,0.883509298935,4
55083,4.53623652471,17
55085,0.841443917763,3
55087,0.720501025328,13
55089,0.572914876308,5
55093,0.490208093336,2
55095,1.14752593409,5
55097,0.425942753294,3
55099,1.44927536232,2
55101,1.28274198928,25
55105,1.11991140256,18
55107,2.08957303058,3
55109,1.39343691214,12
55111,1.42875285751,9
55113,3.03342838076,5
55115,1.44359165604,6
55117,1.12821758978,13
55119,1.45850551801,3
55121,2.71997824017,8
55123,1.98157138611,6
55125,1.87309763521,4
55127,1.3587088384,14
55129,2.54777070064,4
55131,0.677093912926,9
55133,0.253888943898,10
55135,2.68585131894,14
55137,2.46700382386,6
55139,0.414191380086,7
55141,1.48624547371,11
56001,2.12964195395,8
56003,4.2034468264,5
56005,1.874492325,9
56007,4.44755067031,7
56009,7.09169562442,10
56011,2.76663438927,2
56013,4.17126732916,17
56015,1.47666863556,2
56017,6.23830318153,3
56019,5.81395348837,5
56021,1.3622407813,13
56023,2.72985367984,5
56025,2.3746734824,19
56027,7.94912559618,2
56029,2.76004830085,8
56031,4.57142857143,4
56033,1.68135046069,5
56035,1.97687061382,2
56037,2.4568927008,11
56039,0.896418806867,2
56041,1.43334925944,3
56043,1.19047619048,1
56045,2.79642058166,2
