geoid,name,B01003001,"B01003001, Error"
05000US48221,"Hood County, TX",53171,0
05000US48223,"Hopkins County, TX",35645,0
05000US48225,"Houston County, TX",22949,0
05000US48227,"Howard County, TX",36105,0
05000US48229,"Hudspeth County, TX",3330,0
05000US48231,"Hunt County, TX",88052,0
05000US48233,"Hutchinson County, TX",21858,0
05000US48235,"Irion County, TX",1644,119
05000US48237,"Jack County, TX",8946,0
05000US48239,"Jackson County, TX",14486,0
05000US48241,"Jasper County, TX",35768,0
05000US48243,"Jeff Davis County, TX",2232,0
05000US48245,"Jefferson County, TX",252872,0
05000US48247,"Jim Hogg County, TX",5239,0
05000US48249,"Jim Wells County, TX",41461,0
05000US48251,"Johnson County, TX",155450,0
05000US48253,"Jones County, TX",19978,0
05000US48255,"Karnes County, TX",14879,0
05000US48257,"Kaufman County, TX",109289,0
05000US48259,"Kendall County, TX",37361,0
05000US48261,"Kenedy County, TX",565,208
05000US48263,"Kent County, TX",821,109
05000US48265,"Kerr County, TX",50149,0
05000US48267,"Kimble County, TX",4486,0
05000US48269,"King County, TX",267,51
05000US48271,"Kinney County, TX",3577,0
05000US48273,"Kleberg County, TX",32029,0
05000US48275,"Knox County, TX",3796,0
05000US48277,"Lamar County, TX",49566,0
05000US48279,"Lamb County, TX",13742,0
05000US48281,"Lampasas County, TX",20219,0
05000US48283,"La Salle County, TX",7191,208
05000US48285,"Lavaca County, TX",19549,0
05000US48287,"Lee County, TX",16664,0
05000US48289,"Leon County, TX",16819,0
05000US48291,"Liberty County, TX",77486,0
05000US48293,"Limestone County, TX",23454,0
05000US48295,"Lipscomb County, TX",3483,0
05000US48297,"Live Oak County, TX",11873,0
05000US48299,"Llano County, TX",19323,0
05000US48301,"Loving County, TX",117,57
05000US48303,"Lubbock County, TX",290782,0
05000US48305,"Lynn County, TX",5764,0
05000US48307,"McCulloch County, TX",8273,0
05000US48309,"McLennan County, TX",241505,0
05000US48311,"McMullen County, TX",778,157
05000US48313,"Madison County, TX",13838,0
05000US48315,"Marion County, TX",10248,0
05000US48317,"Martin County, TX",5252,0
05000US48319,"Mason County, TX",4066,0
05000US48321,"Matagorda County, TX",36598,0
05000US48323,"Maverick County, TX",56548,0
05000US48325,"Medina County, TX",47392,0
05000US48327,"Menard County, TX",2182,0
05000US48329,"Midland County, TX",151290,0
05000US48331,"Milam County, TX",24344,0
05000US48333,"Mills County, TX",4875,0
05000US48335,"Mitchell County, TX",9169,0
05000US48337,"Montague County, TX",19478,0
05000US48339,"Montgomery County, TX",502586,0
05000US48341,"Moore County, TX",22281,0
05000US48343,"Morris County, TX",12700,0
05000US48345,"Motley County, TX",1071,122
05000US48347,"Nacogdoches County, TX",65531,0
05000US48349,"Navarro County, TX",48118,0
05000US48351,"Newton County, TX",14231,0
05000US48353,"Nolan County, TX",15061,0
05000US48355,"Nueces County, TX",352060,0
05000US48357,"Ochiltree County, TX",10642,0
05000US48359,"Oldham County, TX",2071,0
05000US48361,"Orange County, TX",83217,0
05000US48363,"Palo Pinto County, TX",27921,0
05000US48365,"Panola County, TX",23900,0
05000US48367,"Parker County, TX",121418,0
05000US48369,"Parmer County, TX",10004,0
05000US48371,"Pecos County, TX",15807,0
05000US48373,"Polk County, TX",46113,0
05000US48375,"Potter County, TX",122352,0
05000US48377,"Presidio County, TX",7304,0
05000US48379,"Rains County, TX",11037,0
05000US48381,"Randall County, TX",126782,0
05000US48383,"Reagan County, TX",3598,0
05000US48385,"Real County, TX",3356,0
05000US48387,"Red River County, TX",12567,0
05000US48389,"Reeves County, TX",14179,0
05000US48391,"Refugio County, TX",7277,0
05000US48393,"Roberts County, TX",931,88
05000US48395,"Robertson County, TX",16532,0
05000US48397,"Rockwall County, TX",85536,0
05000US48399,"Runnels County, TX",10445,0
05000US48401,"Rusk County, TX",53457,0
05000US48403,"Sabine County, TX",10440,0
05000US48405,"San Augustine County, TX",8695,0
05000US48407,"San Jacinto County, TX",27023,0
05000US48409,"San Patricio County, TX",66070,0
05000US48411,"San Saba County, TX",5893,0
05000US48413,"Schleicher County, TX",3224,0
05000US48415,"Scurry County, TX",17238,0
05000US48417,"Shackelford County, TX",3352,0
05000US48419,"Shelby County, TX",25725,0
05000US48421,"Sherman County, TX",3066,0
05000US48423,"Smith County, TX",217552,0
05000US48425,"Somervell County, TX",8608,0
05000US48427,"Starr County, TX",62648,0
05000US48429,"Stephens County, TX",9452,0
05000US48431,"Sterling County, TX",1346,134
05000US48433,"Stonewall County, TX",1414,109
05000US48435,"Sutton County, TX",3966,0
05000US48437,"Swisher County, TX",7713,0
05000US48439,"Tarrant County, TX",1914526,0
05000US48441,"Taylor County, TX",134435,0
05000US48443,"Terrell County, TX",921,189
05000US48445,"Terry County, TX",12687,0
05000US48447,"Throckmorton County, TX",1545,119
05000US48449,"Titus County, TX",32553,0
05000US48451,"Tom Green County, TX",115056,0
05000US48453,"Travis County, TX",1121645,0
05000US48455,"Trinity County, TX",14405,0
05000US48457,"Tyler County, TX",21462,0
05000US48459,"Upshur County, TX",40096,0
05000US48461,"Upton County, TX",3405,0
05000US48463,"Uvalde County, TX",26952,0
05000US48465,"Val Verde County, TX",48980,0
05000US48467,"Van Zandt County, TX",52736,0
05000US48469,"Victoria County, TX",90099,0
05000US48471,"Walker County, TX",69330,0
05000US48473,"Waller County, TX",45847,0
05000US48475,"Ward County, TX",11225,0
05000US48477,"Washington County, TX",34236,0
05000US48479,"Webb County, TX",263251,0
05000US48481,"Wharton County, TX",41264,0
05000US48483,"Wheeler County, TX",5618,0
05000US48485,"Wichita County, TX",131957,0
05000US48487,"Wilbarger County, TX",13158,0
05000US48489,"Willacy County, TX",22002,0
05000US48491,"Williamson County, TX",473592,0
05000US48493,"Wilson County, TX",45509,0
05000US48495,"Winkler County, TX",7576,0
05000US48497,"Wise County, TX",61243,0
05000US48499,"Wood County, TX",42712,0
05000US48501,"Yoakum County, TX",8213,0
05000US48503,"Young County, TX",18329,0
05000US48505,"Zapata County, TX",14308,0
05000US48507,"Zavala County, TX",12060,0
05000US49001,"Beaver County, UT",6461,0
05000US49003,"Box Elder County, UT",50991,0
05000US49005,"Cache County, UT",117449,0
05000US49007,"Carbon County, UT",20927,0
05000US49009,"Daggett County, UT",776,137
05000US49011,"Davis County, UT",323374,0
05000US49013,"Duchesne County, UT",19817,0
05000US49015,"Emery County, UT",10728,0
05000US49017,"Garfield County, UT",5069,0
05000US49019,"Grand County, UT",9388,0
05000US49021,"Iron County, UT",47139,0
05000US49023,"Juab County, UT",10400,0
05000US49025,"Kane County, UT",7202,0
05000US49027,"Millard County, UT",12582,0
05000US49029,"Morgan County, UT",10276,0
05000US49031,"Piute County, UT",1865,137
05000US49033,"Rich County, UT",2292,0
05000US49035,"Salt Lake County, UT",1078958,0
05000US49037,"San Juan County, UT",15152,0
05000US49039,"Sanpete County, UT",28261,0
05000US49041,"Sevier County, UT",20871,0
05000US49043,"Summit County, UT",38521,0
05000US49045,"Tooele County, UT",60893,0
05000US49047,"Uintah County, UT",35721,0
05000US49049,"Utah County, UT",551957,0
05000US49051,"Wasatch County, UT",26661,0
05000US49053,"Washington County, UT",148244,0
05000US49055,"Wayne County, UT",2722,0
05000US49057,"Weber County, UT",238682,0
05000US50001,"Addison County, VT",36943,0
05000US50003,"Bennington County, VT",36589,0
05000US50005,"Caledonia County, VT",31012,0
05000US50007,"Chittenden County, VT",159711,0
05000US50009,"Essex County, VT",6207,0
05000US50011,"Franklin County, VT",48418,0
05000US50013,"Grand Isle County, VT",6952,0
05000US50015,"Lamoille County, VT",25027,0
05000US50017,"Orange County, VT",28929,0
05000US50019,"Orleans County, VT",27146,0
05000US50021,"Rutland County, VT",60530,0
05000US50023,"Washington County, VT",59132,0
05000US50025,"Windham County, VT",43858,0
05000US50027,"Windsor County, VT",56150,0
05000US51001,"Accomack County, VA",33115,0
05000US51003,"Albemarle County, VA",103108,0
05000US51005,"Alleghany County, VA",16066,0
05000US51007,"Amelia County, VA",12777,0
05000US51009,"Amherst County, VA",32148,0
05000US51011,"Appomattox County, VA",15208,0
05000US51013,"Arlington County, VA",223945,0
05000US51015,"Augusta County, VA",74053,0
05000US51017,"Bath County, VA",4583,0
05000US51019,"Bedford County, VA",76463,0
05000US51021,"Bland County, VA",6662,0
05000US51023,"Botetourt County, VA",33155,0
05000US51025,"Brunswick County, VA",16930,0
05000US51027,"Buchanan County, VA",23486,0
05000US51029,"Buckingham County, VA",17068,0
05000US51031,"Campbell County, VA",55012,0
05000US51033,"Caroline County, VA",29349,0
05000US51035,"Carroll County, VA",29856,0
05000US51036,"Charles City County, VA",7118,0
05000US51037,"Charlotte County, VA",12313,0
05000US51041,"Chesterfield County, VA",328176,0
05000US51043,"Clarke County, VA",14299,0
05000US51045,"Craig County, VA",5212,0
05000US51047,"Culpeper County, VA",48424,0
05000US51049,"Cumberland County, VA",9859,0
05000US51051,"Dickenson County, VA",15463,0
05000US51053,"Dinwiddie County, VA",28110,0
05000US51057,"Essex County, VA",11151,0
05000US51059,"Fairfax County, VA",1128722,0
05000US51061,"Fauquier County, VA",67463,0
05000US51063,"Floyd County, VA",15523,0
05000US51065,"Fluvanna County, VA",26014,0
05000US51067,"Franklin County, VA",56315,0
05000US51069,"Frederick County, VA",81340,0
05000US51071,"Giles County, VA",16907,0
05000US51073,"Gloucester County, VA",37001,0
05000US51075,"Goochland County, VA",21721,0
05000US51077,"Grayson County, VA",15573,0
05000US51079,"Greene County, VA",18938,0
05000US51081,"Greensville County, VA",11760,0
05000US51083,"Halifax County, VA",35506,0
05000US51085,"Hanover County, VA",101340,0
05000US51087,"Henrico County, VA",318864,0
05000US51089,"Henry County, VA",52580,0
05000US51091,"Highland County, VA",2244,0
05000US51093,"Isle of Wight County, VA",35740,0
05000US51095,"James City County, VA",70673,0
05000US51097,"King and Queen County, VA",7106,0
05000US51099,"King George County, VA",24933,0
05000US51101,"King William County, VA",16097,0
05000US51103,"Lancaster County, VA",11129,0
05000US51105,"Lee County, VA",25206,0
05000US51107,"Loudoun County, VA",351129,0
05000US51109,"Louisa County, VA",33986,0
05000US51111,"Lunenburg County, VA",12558,0
05000US51113,"Madison County, VA",13147,0
05000US51115,"Mathews County, VA",8880,0
05000US51117,"Mecklenburg County, VA",31555,0
05000US51119,"Middlesex County, VA",10717,0
05000US51121,"Montgomery County, VA",96467,0
05000US51125,"Nelson County, VA",14858,0
05000US51127,"New Kent County, VA",19560,0
05000US51131,"Northampton County, VA",12184,0
05000US51133,"Northumberland County, VA",12304,0
05000US51135,"Nottoway County, VA",15711,0
05000US51137,"Orange County, VA",34596,0
05000US51139,"Page County, VA",23843,0
05000US51141,"Patrick County, VA",18264,0
05000US51143,"Pittsylvania County, VA",62794,0
05000US51145,"Powhatan County, VA",28207,0
05000US51147,"Prince Edward County, VA",23022,0
05000US51149,"Prince George County, VA",37380,0
05000US51153,"Prince William County, VA",437271,0
05000US51155,"Pulaski County, VA",34528,0
05000US51157,"Rappahannock County, VA",7431,0
05000US51159,"Richmond County, VA",8989,0
05000US51161,"Roanoke County, VA",93633,0
05000US51163,"Rockbridge County, VA",22444,0
05000US51165,"Rockingham County, VA",77785,0
05000US51167,"Russell County, VA",28245,0
05000US51169,"Scott County, VA",22570,0
05000US51171,"Shenandoah County, VA",42724,0
05000US51173,"Smyth County, VA",31734,0
05000US51175,"Southampton County, VA",18410,0
05000US51177,"Spotsylvania County, VA",127691,0
05000US51179,"Stafford County, VA",137145,0
05000US51181,"Surry County, VA",6823,0
05000US51183,"Sussex County, VA",11864,0
05000US51185,"Tazewell County, VA",43870,0
05000US51187,"Warren County, VA",38481,0
05000US51191,"Washington County, VA",54759,0
05000US51193,"Westmoreland County, VA",17557,0
05000US51195,"Wise County, VA",40530,0
05000US51197,"Wythe County, VA",29190,0
05000US51199,"York County, VA",66471,0
05000US51510,"Alexandria city, VA",149315,0
05000US51520,"Bristol city, VA",17524,0
05000US51530,"Buena Vista city, VA",6666,0
05000US51540,"Charlottesville city, VA",45084,0
05000US51550,"Chesapeake city, VA",230601,0
05000US51570,"Colonial Heights city, VA",17515,0
05000US51580,"Covington city, VA",5736,0
05000US51590,"Danville city, VA",42450,0
05000US51595,"Emporia city, VA",5672,0
05000US51600,"Fairfax city, VA",23402,0
05000US51610,"Falls Church city, VA",13308,0
05000US51620,"Franklin city, VA",8457,0
05000US51630,"Fredericksburg city, VA",27395,0
05000US51640,"Galax city, VA",6876,0
05000US51650,"Hampton city, VA",137081,0
05000US51660,"Harrisonburg city, VA",51388,0
05000US51670,"Hopewell city, VA",22279,0
05000US51678,"Lexington city, VA",7071,0
05000US51680,"Lynchburg city, VA",78158,0
05000US51683,"Manassas city, VA",40743,0
05000US51685,"Manassas Park city, VA",15625,0
05000US51690,"Martinsville city, VA",13624,0
05000US51700,"Newport News city, VA",181323,0
05000US51710,"Norfolk city, VA",245452,0
05000US51720,"Norton city, VA",4007,0
05000US51730,"Petersburg city, VA",32123,0
05000US51735,"Poquoson city, VA",12077,0
05000US51740,"Portsmouth city, VA",96135,0
05000US51750,"Radford city, VA",17057,0
05000US51760,"Richmond city, VA",213735,0
05000US51770,"Roanoke city, VA",98736,0
05000US51775,"Salem city, VA",25165,0
05000US51790,"Staunton city, VA",24193,0
05000US51800,"Suffolk city, VA",86184,0
05000US51810,"Virginia Beach city, VA",448290,0
05000US51820,"Waynesboro city, VA",21150,0
05000US51830,"Williamsburg city, VA",14754,0
05000US51840,"Winchester city, VA",27168,0
05000US53001,"Adams County, WA",19081,0
05000US53003,"Asotin County, WA",22040,0
05000US53005,"Benton County, WA",184930,0
05000US53007,"Chelan County, WA",74267,0
05000US53009,"Clallam County, WA",72397,0
05000US53011,"Clark County, WA",444506,0
05000US53013,"Columbia County, WA",3989,0
05000US53015,"Cowlitz County, WA",102338,0
05000US53017,"Douglas County, WA",39599,0
05000US53019,"Ferry County, WA",7652,0
05000US53021,"Franklin County, WA",86443,0
05000US53023,"Garfield County, WA",2230,0
05000US53025,"Grant County, WA",92070,0
05000US53027,"Grays Harbor County, WA",71419,0
05000US53029,"Island County, WA",79329,0
05000US53031,"Jefferson County, WA",30083,0
05000US53033,"King County, WA",2045756,0
05000US53035,"Kitsap County, WA",255441,0
05000US53037,"Kittitas County, WA",42204,0
05000US53039,"Klickitat County, WA",20820,0
05000US53041,"Lewis County, WA",75515,0
05000US53043,"Lincoln County, WA",10363,0
05000US53045,"Mason County, WA",60791,0
05000US53047,"Okanogan County, WA",41332,0
05000US53049,"Pacific County, WA",20645,0
05000US53051,"Pend Oreille County, WA",12968,0
05000US53053,"Pierce County, WA",821952,0
05000US53055,"San Juan County, WA",15956,0
05000US53057,"Skagit County, WA",119343,0
05000US53059,"Skamania County, WA",11243,0
05000US53061,"Snohomish County, WA",746653,0
05000US53063,"Spokane County, WA",480832,0
05000US53065,"Stevens County, WA",43548,0
05000US53067,"Thurston County, WA",262723,0
05000US53069,"Wahkiakum County, WA",4035,0
05000US53071,"Walla Walla County, WA",59726,0
05000US53073,"Whatcom County, WA",207100,0
05000US53075,"Whitman County, WA",46737,0
05000US53077,"Yakima County, WA",247408,0
05000US54001,"Barbour County, WV",16731,0
05000US54003,"Berkeley County, WV",108724,0
05000US54005,"Boone County, WV",24000,0
05000US54007,"Braxton County, WV",14466,0
05000US54009,"Brooke County, WV",23665,0
05000US54011,"Cabell County, WV",96824,0
05000US54013,"Calhoun County, WV",7557,0
05000US54015,"Clay County, WV",9141,0
05000US54017,"Doddridge County, WV",8201,0
05000US54019,"Fayette County, WV",45534,0
05000US54021,"Gilmer County, WV",8644,0
05000US54023,"Grant County, WV",11815,0
05000US54025,"Greenbrier County, WV",35666,0
05000US54027,"Hampshire County, WV",23542,0
05000US54029,"Hancock County, WV",30201,0
05000US54031,"Hardy County, WV",13936,0
05000US54033,"Harrison County, WV",68998,0
05000US54035,"Jackson County, WV",29256,0
05000US54037,"Jefferson County, WV",55214,0
05000US54039,"Kanawha County, WV",190781,0
05000US54041,"Lewis County, WV",16434,0
05000US54043,"Lincoln County, WV",21560,0
05000US54045,"Logan County, WV",35760,0
05000US54047,"McDowell County, WV",20802,0
05000US54049,"Marion County, WV",56790,0
05000US54051,"Marshall County, WV",32480,0
05000US54053,"Mason County, WV",27177,0
05000US54055,"Mercer County, WV",61891,0
05000US54057,"Mineral County, WV",27755,0
05000US54059,"Mingo County, WV",25931,0
05000US54061,"Monongalia County, WV",101668,0
05000US54063,"Monroe County, WV",13525,0
05000US54065,"Morgan County, WV",17475,0
05000US54067,"Nicholas County, WV",25930,0
05000US54069,"Ohio County, WV",43637,0
05000US54071,"Pendleton County, WV",7402,0
05000US54073,"Pleasants County, WV",7636,0
05000US54075,"Pocahontas County, WV",8697,0
05000US54077,"Preston County, WV",33809,0
05000US54079,"Putnam County, WV",56596,0
05000US54081,"Raleigh County, WV",78493,0
05000US54083,"Randolph County, WV",29365,0
05000US54085,"Ritchie County, WV",10140,0
05000US54087,"Roane County, WV",14636,0
05000US54089,"Summers County, WV",13544,0
05000US54091,"Taylor County, WV",16977,0
05000US54093,"Tucker County, WV",6972,0
05000US54095,"Tyler County, WV",9033,0
05000US54097,"Upshur County, WV",24560,0
05000US54099,"Wayne County, WV",41499,0
05000US54101,"Webster County, WV",8927,0
05000US54103,"Wetzel County, WV",16157,0
05000US54105,"Wirt County, WV",5841,0
05000US54107,"Wood County, WV",86559,0
05000US54109,"Wyoming County, WV",22866,0
05000US55001,"Adams County, WI",20451,0
05000US55003,"Ashland County, WI",15993,0
05000US55005,"Barron County, WI",45686,0
05000US55007,"Bayfield County, WI",15050,0
05000US55009,"Brown County, WI",254717,0
05000US55011,"Buffalo County, WI",13319,0
05000US55013,"Burnett County, WI",15334,0
05000US55015,"Calumet County, WI",49678,0
05000US55017,"Chippewa County, WI",63209,0
05000US55019,"Clark County, WI",34518,0
05000US55021,"Columbia County, WI",56607,0
05000US55023,"Crawford County, WI",16483,0
05000US55025,"Dane County, WI",510198,0
05000US55027,"Dodge County, WI",88547,0
05000US55029,"Door County, WI",27731,0
05000US55031,"Douglas County, WI",43799,0
05000US55033,"Dunn County, WI",44159,0
05000US55035,"Eau Claire County, WI",101281,0
05000US55037,"Florence County, WI",4476,0
05000US55039,"Fond du Lac County, WI",101920,0
05000US55041,"Forest County, WI",9150,0
05000US55043,"Grant County, WI",51489,0
05000US55045,"Green County, WI",37044,0
05000US55047,"Green Lake County, WI",18966,0
05000US55049,"Iowa County, WI",23769,0
05000US55051,"Iron County, WI",5907,0
05000US55053,"Jackson County, WI",20543,0
05000US55055,"Jefferson County, WI",84345,0
05000US55057,"Juneau County, WI",26494,0
05000US55059,"Kenosha County, WI",167738,0
05000US55061,"Kewaunee County, WI",20483,0
05000US55063,"La Crosse County, WI",117048,0
05000US55065,"Lafayette County, WI",16835,0
05000US55067,"Langlade County, WI",19551,0
05000US55069,"Lincoln County, WI",28286,0
05000US55071,"Manitowoc County, WI",80521,0
05000US55073,"Marathon County, WI",135177,0
05000US55075,"Marinette County, WI",41287,0
05000US55077,"Marquette County, WI",15140,0
05000US55078,"Menominee County, WI",4451,0
05000US55079,"Milwaukee County, WI",955939,0
05000US55081,"Monroe County, WI",45274,0
05000US55083,"Oconto County, WI",37476,0
05000US55085,"Oneida County, WI",35653,0
05000US55087,"Outagamie County, WI",180430,0
05000US55089,"Ozaukee County, WI",87273,0
05000US55091,"Pepin County, WI",7372,0
05000US55093,"Pierce County, WI",40799,0
05000US55095,"Polk County, WI",43572,0
05000US55097,"Portage County, WI",70432,0
05000US55099,"Price County, WI",13800,0
05000US55101,"Racine County, WI",194895,0
05000US55103,"Richland County, WI",17746,0
05000US55105,"Rock County, WI",160727,0
05000US55107,"Rusk County, WI",14357,0
05000US55109,"St. Croix County, WI",86118,0
05000US55111,"Sauk County, WI",62992,0
05000US55113,"Sawyer County, WI",16483,0
05000US55115,"Shawano County, WI",41563,0
05000US55117,"Sheboygan County, WI",115226,0
05000US55119,"Taylor County, WI",20569,0
05000US55121,"Trempealeau County, WI",29412,0
05000US55123,"Vernon County, WI",30279,0
05000US55125,"Vilas County, WI",21355,0
05000US55127,"Walworth County, WI",103039,0
05000US55129,"Washburn County, WI",15700,0
05000US55131,"Washington County, WI",132921,0
05000US55133,"Waukesha County, WI",393873,0
05000US55135,"Waupaca County, WI",52125,0
05000US55137,"Waushara County, WI",24321,0
05000US55139,"Winnebago County, WI",169004,0
05000US55141,"Wood County, WI",74012,0
05000US56001,"Albany County, WY",37565,0
05000US56003,"Big Horn County, WY",11895,0
05000US56005,"Campbell County, WY",48013,0
05000US56007,"Carbon County, WY",15739,0
05000US56009,"Converse County, WY",14101,0
05000US56011,"Crook County, WY",7229,0
05000US56013,"Fremont County, WY",40755,0
05000US56015,"Goshen County, WY",13544,0
05000US56017,"Hot Springs County, WY",4809,0
05000US56019,"Johnson County, WY",8600,0
05000US56021,"Laramie County, WY",95431,0
05000US56023,"Lincoln County, WY",18316,0
05000US56025,"Natrona County, WY",80011,0
05000US56027,"Niobrara County, WY",2516,0
05000US56029,"Park County, WY",28985,0
05000US56031,"Platte County, WY",8750,0
05000US56033,"Sheridan County, WY",29738,0
05000US56035,"Sublette County, WY",10117,0
05000US56037,"Sweetwater County, WY",44772,0
05000US56039,"Teton County, WY",22311,0
05000US56041,"Uinta County, WY",20930,0
05000US56043,"Washakie County, WY",8400,0
05000US56045,"Weston County, WY",7152,0
05000US72001,"Adjuntas Municipio, PR",18962,0
05000US72003,"Aguada Municipio, PR",40603,0
05000US72005,"Aguadilla Municipio, PR",57973,0
05000US72007,"Aguas Buenas Municipio, PR",27693,0
05000US72009,"Aibonito Municipio, PR",24829,0
05000US72011,"Añasco Municipio, PR",28579,0
05000US72013,"Arecibo Municipio, PR",92511,0
05000US72015,"Arroyo Municipio, PR",19018,0
05000US72017,"Barceloneta Municipio, PR",24775,0
05000US72019,"Barranquitas Municipio, PR",29805,0
05000US72021,"Bayamón Municipio, PR",197287,0
05000US72023,"Cabo Rojo Municipio, PR",50380,0
05000US72025,"Caguas Municipio, PR",138262,0
05000US72027,"Camuy Municipio, PR",33949,0
05000US72029,"Canóvanas Municipio, PR",47432,0
05000US72031,"Carolina Municipio, PR",168114,0
05000US72033,"Cataño Municipio, PR",26680,0
05000US72035,"Cayey Municipio, PR",46647,0
05000US72037,"Ceiba Municipio, PR",12810,0
05000US72039,"Ciales Municipio, PR",17928,0
05000US72041,"Cidra Municipio, PR",42298,0
05000US72043,"Coamo Municipio, PR",40293,0
05000US72045,"Comerío Municipio, PR",20339,0
05000US72047,"Corozal Municipio, PR",35975,0
05000US72049,"Culebra Municipio, PR",1557,291
05000US72051,"Dorado Municipio, PR",38166,0
05000US72053,"Fajardo Municipio, PR",34720,0
05000US72054,"Florida Municipio, PR",12408,0
05000US72055,"Guánica Municipio, PR",18207,0
05000US72057,"Guayama Municipio, PR",43700,0
05000US72059,"Guayanilla Municipio, PR",20442,0
05000US72061,"Guaynabo Municipio, PR",93899,0
05000US72063,"Gurabo Municipio, PR",46765,0
05000US72065,"Hatillo Municipio, PR",41578,0
05000US72067,"Hormigueros Municipio, PR",16845,0
05000US72069,"Humacao Municipio, PR",56384,0
05000US72071,"Isabela Municipio, PR",44438,0
05000US72073,"Jayuya Municipio, PR",15890,0
05000US72075,"Juana Díaz Municipio, PR",49259,0
05000US72077,"Juncos Municipio, PR",40104,0
05000US72079,"Lajas Municipio, PR",24722,0
05000US72081,"Lares Municipio, PR",28727,0
05000US72083,"Las Marías Municipio, PR",9306,0
05000US72085,"Las Piedras Municipio, PR",38605,0
05000US72087,"Loíza Municipio, PR",28454,0
05000US72089,"Luquillo Municipio, PR",19497,0
05000US72091,"Manatí Municipio, PR",42167,0
05000US72093,"Maricao Municipio, PR",6315,291
05000US72095,"Maunabo Municipio, PR",11701,0
05000US72097,"Mayagüez Municipio, PR",83418,0
05000US72099,"Moca Municipio, PR",38815,0
05000US72101,"Morovis Municipio, PR",32294,0
05000US72103,"Naguabo Municipio, PR",26804,0
05000US72105,"Naranjito Municipio, PR",29751,0
05000US72107,"Orocovis Municipio, PR",22595,0
05000US72109,"Patillas Municipio, PR",18441,0
05000US72111,"Peñuelas Municipio, PR",22770,0
05000US72113,"Ponce Municipio, PR",156054,0
05000US72115,"Quebradillas Municipio, PR",25205,0
05000US72117,"Rincón Municipio, PR",14841,0
05000US72119,"Río Grande Municipio, PR",53029,0
05000US72121,"Sabana Grande Municipio, PR",24307,0
05000US72123,"Salinas Municipio, PR",30114,0
05000US72125,"San Germán Municipio, PR",34125,0
05000US72127,"San Juan Municipio, PR",371400,0
05000US72129,"San Lorenzo Municipio, PR",39778,0
05000US72131,"San Sebastián Municipio, PR",40471,0
05000US72133,"Santa Isabel Municipio, PR",22913,0
05000US72135,"Toa Alta Municipio, PR",74603,0
05000US72137,"Toa Baja Municipio, PR",85242,0
05000US72139,"Trujillo Alto Municipio, PR",71886,0
05000US72141,"Utuado Municipio, PR",31474,0
05000US72143,"Vega Alta Municipio, PR",39319,0
05000US72145,"Vega Baja Municipio, PR",56858,0
05000US72147,"Vieques Municipio, PR",9130,0
05000US72149,"Villalba Municipio, PR",24685,0
05000US72151,"Yabucoa Municipio, PR",36279,0
05000US72153,"Yauco Municipio, PR",39474,0
